it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	l_55	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	m_55	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	r_55	
0	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.55703659096451685	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	0.66943009791189556	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871	-0.11239350694737871
1000	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.17033645666418065	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.16014806783022334	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313	0.010188388833957313
2000	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.13082285745961086	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.21110893006421388	0.39913689654338325	0.39913689654338325	0.39913689654338325	0.39913689654338325	0.39913689654338325	0.39913689654338325	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.13248946280405419	0.26620415131520936	0.26620415131520936	0.26620415131520936	0.26620415131520936	0.26620415131520936	0.26620415131520936	0.26620415131520936	0.26620415131520936	0.26620415131520936	0.26620415131520936	0.26620415131520936	0.26620415131520936	0.26620415131520936	0.26620415131520936	0.26620415131520936	0.26620415131520936	0.26620415131520936	0.26620415131520936	0.26620415131520936	-0.26831403908377238	-0.26831403908377238	-0.26831403908377238	-0.26831403908377238	-0.26831403908377238	-0.26831403908377238	-0.0016666053444433226	-0.0016666053444433226	-0.0016666053444433226	-0.0016666053444433226	-0.0016666053444433226	-0.0016666053444433226	-0.0016666053444433226	-0.0016666053444433226	-0.0016666053444433226	-0.0016666053444433226	-0.0016666053444433226	-0.0016666053444433226	-0.0016666053444433226	-0.0016666053444433226	0.078619467260159698	0.078619467260159698	0.078619467260159698	0.078619467260159698	0.078619467260159698	0.078619467260159698	0.078619467260159698	0.078619467260159698	0.078619467260159698	0.078619467260159698	0.078619467260159698	0.078619467260159698	0.078619467260159698	0.078619467260159698	0.078619467260159698	0.078619467260159698	0.078619467260159698	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474	-0.055095221250995474
3000	0.29113492991216511	0.29113492991216511	0.29113492991216511	0.29113492991216511	0.29113492991216511	0.29113492991216511	0.12066302119380162	0.12066302119380162	0.12066302119380162	0.12066302119380162	0.12066302119380162	0.12066302119380162	0.12066302119380162	0.12066302119380162	0.12066302119380162	0.12066302119380162	0.12066302119380162	0.12066302119380162	0.12066302119380162	0.12066302119380162	0.12066302119380162	0.19158617852712131	0.19158617852712131	0.19158617852712131	0.19158617852712131	0.19158617852712131	0.19158617852712131	0.19158617852712131	0.19158617852712131	0.19158617852712131	0.19158617852712131	0.19158617852712131	0.19158617852712131	0.19158617852712131	0.35875611054327183	0.35875611054327183	0.35875611054327183	0.35875611054327183	0.29948609448561608	0.29948609448561608	0.29948609448561608	0.29948609448561608	0.29948609448561608	0.29948609448561608	0.29948609448561608	0.29948609448561608	0.29948609448561608	0.29948609448561608	0.29948609448561608	0.29948609448561608	0.29948609448561608	0.29948609448561608	0.29948609448561608	0.29948609448561608	0.29948609448561608	0.29948609448561608	0.41905865828389549	0.41905865828389549	0.41905865828389549	0.41905865828389549	0.41905865828389549	0.41905865828389549	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.12095618370594537	0.15312365619359128	0.15312365619359128	0.15312365619359128	0.15312365619359128	0.15312365619359128	0.15312365619359128	0.15312365619359128	0.15312365619359128	0.15312365619359128	0.15312365619359128	0.15312365619359128	0.15312365619359128	0.15312365619359128	0.15312365619359128	0.15312365619359128	0.15312365619359128	0.15312365619359128	-0.12792372837173038	-0.12792372837173038	-0.12792372837173038	-0.12792372837173038	-0.12792372837173038	-0.12792372837173038	-0.00029316251214374367	-0.00029316251214374367	-0.00029316251214374367	-0.00029316251214374367	-0.00029316251214374367	-0.00029316251214374367	-0.00029316251214374367	-0.00029316251214374367	-0.00029316251214374367	-0.00029316251214374367	-0.00029316251214374367	-0.00029316251214374367	-0.00029316251214374367	-0.00029316251214374367	-0.00029316251214374367	0.070629994821175948	0.070629994821175948	0.070629994821175948	0.070629994821175948	0.070629994821175948	0.070629994821175948	0.070629994821175948	0.070629994821175948	0.070629994821175948	0.070629994821175948	0.070629994821175948	0.070629994821175948	0.070629994821175948	0.23779992683732648	0.23779992683732648	0.23779992683732648	0.23779992683732648	0.17852991077967073	0.1463624382920248	0.1463624382920248	0.1463624382920248	0.1463624382920248	0.1463624382920248	0.1463624382920248	0.1463624382920248	0.1463624382920248	0.1463624382920248	0.1463624382920248	0.1463624382920248	0.1463624382920248	0.1463624382920248	0.1463624382920248	0.1463624382920248	0.1463624382920248	0.1463624382920248
4000	0.3148079830202461	0.3148079830202461	0.3148079830202461	0.3148079830202461	0.3148079830202461	0.082924923040259085	0.082924923040259085	0.082924923040259085	0.082924923040259085	0.082924923040259085	0.082924923040259085	0.082924923040259085	0.082924923040259085	0.082924923040259085	0.082924923040259085	0.082924923040259085	0.082924923040259085	0.082924923040259085	0.14808347374240713	0.14808347374240713	0.14808347374240713	0.14808347374240713	0.14808347374240713	0.14808347374240713	0.14808347374240713	0.14808347374240713	0.19690545165544293	0.19690545165544293	0.19690545165544293	0.19690545165544293	0.19690545165544293	0.19690545165544293	0.19690545165544293	0.19690545165544293	0.19690545165544293	0.19690545165544293	0.19690545165544293	0.19690545165544293	0.22850734391449096	0.22850734391449096	0.22850734391449096	0.22850734391449096	0.22850734391449096	0.22850734391449096	0.22850734391449096	0.22850734391449096	0.22850734391449096	0.22850734391449096	0.22850734391449096	0.22850734391449096	0.22850734391449096	0.22850734391449096	0.22850734391449096	0.22850734391449096	0.22850734391449096	0.22850734391449096	0.50681966853985461	0.50681966853985461	0.50681966853985461	0.50681966853985461	0.50681966853985461	0.50681966853985461	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.10558853616969012	0.11043481685206709	0.11043481685206709	0.11043481685206709	0.11043481685206709	0.11043481685206709	0.11043481685206709	0.11043481685206709	0.11043481685206709	0.11043481685206709	0.11043481685206709	0.11043481685206709	0.11043481685206709	0.11043481685206709	0.11043481685206709	0.11043481685206709	0.11043481685206709	-0.19201168551960851	-0.19201168551960851	-0.19201168551960851	-0.19201168551960851	-0.19201168551960851	-0.42389474549959549	-0.022663613129431034	-0.022663613129431034	-0.022663613129431034	-0.022663613129431034	-0.022663613129431034	-0.022663613129431034	-0.022663613129431034	-0.022663613129431034	-0.022663613129431034	-0.022663613129431034	-0.022663613129431034	-0.022663613129431034	0.042494937572717009	0.042494937572717009	0.042494937572717009	0.042494937572717009	0.042494937572717009	0.042494937572717009	0.042494937572717009	0.042494937572717009	0.091316915485752811	0.091316915485752811	0.091316915485752811	0.091316915485752811	0.091316915485752811	0.091316915485752811	0.091316915485752811	0.091316915485752811	0.091316915485752811	0.091316915485752811	0.091316915485752811	0.091316915485752811	0.12291880774480084	0.12291880774480084	0.11807252706242387	0.11807252706242387	0.11807252706242387	0.11807252706242387	0.11807252706242387	0.11807252706242387	0.11807252706242387	0.11807252706242387	0.11807252706242387	0.11807252706242387	0.11807252706242387	0.11807252706242387	0.11807252706242387	0.11807252706242387	0.11807252706242387	0.11807252706242387
5000	0.25669149312726536	0.25669149312726536	0.25669149312726536	0.25669149312726536	0.25669149312726536	0.094334685290527423	0.094334685290527423	0.094334685290527423	0.094334685290527423	0.094334685290527423	0.094334685290527423	0.094334685290527423	0.094334685290527423	0.094334685290527423	0.094334685290527423	0.094334685290527423	0.094334685290527423	0.094334685290527423	0.094334685290527423	0.17889314700038178	0.17889314700038178	0.17889314700038178	0.17889314700038178	0.17889314700038178	0.17889314700038178	0.17889314700038178	0.17889314700038178	0.17889314700038178	0.17889314700038178	0.17889314700038178	0.17889314700038178	0.17889314700038178	0.17889314700038178	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.32281583150610837	0.36018177681861152	0.36018177681861152	0.36018177681861152	0.36018177681861152	0.36018177681861152	0.36018177681861152	0.36018177681861152	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.099906096700417724	0.062104472392305335	0.062104472392305335	0.062104472392305335	0.062104472392305335	0.062104472392305335	0.062104472392305335	0.062104472392305335	0.062104472392305335	0.062104472392305335	0.062104472392305335	0.062104472392305335	0.062104472392305335	0.062104472392305335	0.062104472392305335	0.062104472392305335	0.062104472392305335	-0.10349028369134616	-0.10349028369134616	-0.10349028369134616	-0.10349028369134616	-0.10349028369134616	-0.26584709152808411	-0.26584709152808411	-0.0055714114098903006	-0.0055714114098903006	-0.0055714114098903006	-0.0055714114098903006	-0.0055714114098903006	-0.0055714114098903006	-0.0055714114098903006	-0.0055714114098903006	-0.0055714114098903006	-0.0055714114098903006	-0.0055714114098903006	-0.0055714114098903006	0.078987050299964057	0.078987050299964057	0.078987050299964057	0.078987050299964057	0.078987050299964057	0.078987050299964057	0.078987050299964057	0.078987050299964057	0.078987050299964057	0.078987050299964057	0.078987050299964057	0.078987050299964057	0.078987050299964057	0.078987050299964057	0.22290973480569065	0.22290973480569065	0.22290973480569065	0.22290973480569065	0.22290973480569065	0.22290973480569065	0.22290973480569065	0.26071135911380305	0.26071135911380305	0.26071135911380305	0.26071135911380305	0.26071135911380305	0.26071135911380305	0.26071135911380305	0.26071135911380305	0.26071135911380305	0.26071135911380305	0.26071135911380305	0.26071135911380305	0.26071135911380305	0.26071135911380305	0.26071135911380305	0.26071135911380305
6000	0.35242281320028823	0.35242281320028823	0.35242281320028823	0.35242281320028823	0.35242281320028823	0.35242281320028823	0.078507290009424427	0.078507290009424427	0.078507290009424427	0.078507290009424427	0.078507290009424427	0.078507290009424427	0.078507290009424427	0.078507290009424427	0.078507290009424427	0.078507290009424427	0.078507290009424427	0.078507290009424427	0.078507290009424427	0.16822882278279219	0.16822882278279219	0.16822882278279219	0.16822882278279219	0.16822882278279219	0.16822882278279219	0.16822882278279219	0.16822882278279219	0.16822882278279219	0.16822882278279219	0.16822882278279219	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.28430771710250607	0.42323775026487792	0.42323775026487792	0.42323775026487792	0.42323775026487792	0.42323775026487792	0.42323775026487792	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.10096374917033075	0.031162919552689523	0.031162919552689523	0.031162919552689523	0.031162919552689523	0.031162919552689523	0.031162919552689523	0.031162919552689523	0.031162919552689523	0.031162919552689523	0.031162919552689523	0.031162919552689523	0.031162919552689523	0.031162919552689523	0.031162919552689523	0.031162919552689523	0.031162919552689523	0.031162919552689523	-0.070814937064589689	-0.070814937064589689	-0.070814937064589689	-0.070814937064589689	-0.070814937064589689	-0.070814937064589689	-0.022456459160906328	-0.022456459160906328	-0.022456459160906328	-0.022456459160906328	-0.022456459160906328	-0.022456459160906328	-0.022456459160906328	-0.022456459160906328	-0.022456459160906328	-0.022456459160906328	-0.022456459160906328	-0.022456459160906328	-0.022456459160906328	0.067265073612461437	0.067265073612461437	0.067265073612461437	0.067265073612461437	0.067265073612461437	0.067265073612461437	0.067265073612461437	0.067265073612461437	0.067265073612461437	0.067265073612461437	0.067265073612461437	0.18334396793217533	0.18334396793217533	0.18334396793217533	0.18334396793217533	0.18334396793217533	0.18334396793217533	0.18334396793217533	0.18334396793217533	0.18334396793217533	0.25314479754981656	0.25314479754981656	0.25314479754981656	0.25314479754981656	0.25314479754981656	0.25314479754981656	0.25314479754981656	0.25314479754981656	0.25314479754981656	0.25314479754981656	0.25314479754981656	0.25314479754981656	0.25314479754981656	0.25314479754981656	0.25314479754981656	0.25314479754981656	0.25314479754981656
7000	0.27314690749813608	0.27314690749813608	0.27314690749813608	0.27314690749813608	0.27314690749813608	0.13016727050892421	0.13016727050892421	0.13016727050892421	0.13016727050892421	0.13016727050892421	0.13016727050892421	0.13016727050892421	0.13016727050892421	0.13016727050892421	0.13016727050892421	0.13016727050892421	0.13016727050892421	0.13016727050892421	0.13016727050892421	0.13016727050892421	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.24389451345432123	0.49845176915494038	0.49845176915494038	0.49845176915494038	0.49845176915494038	0.49845176915494038	0.49845176915494038	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.093889994913583727	0.025769401633124547	0.025769401633124547	0.025769401633124547	0.025769401633124547	0.025769401633124547	0.025769401633124547	0.025769401633124547	0.025769401633124547	0.025769401633124547	0.025769401633124547	0.025769401633124547	0.025769401633124547	0.025769401633124547	0.025769401633124547	0.025769401633124547	0.025769401633124547	0.025769401633124547	0.025769401633124547	0.025769401633124547	-0.2253048616568043	-0.2253048616568043	-0.2253048616568043	-0.2253048616568043	-0.2253048616568043	-0.3682844986460162	0.036277275595340483	0.036277275595340483	0.036277275595340483	0.036277275595340483	0.036277275595340483	0.036277275595340483	0.036277275595340483	0.036277275595340483	0.036277275595340483	0.036277275595340483	0.036277275595340483	0.036277275595340483	0.036277275595340483	0.036277275595340483	0.15000451854073749	0.15000451854073749	0.15000451854073749	0.15000451854073749	0.15000451854073749	0.15000451854073749	0.15000451854073749	0.15000451854073749	0.15000451854073749	0.15000451854073749	0.15000451854073749	0.15000451854073749	0.15000451854073749	0.15000451854073749	0.15000451854073749	0.15000451854073749	0.15000451854073749	0.21812511182119668	0.21812511182119668	0.21812511182119668	0.21812511182119668	0.21812511182119668	0.21812511182119668	0.21812511182119668	0.21812511182119668	0.21812511182119668	0.21812511182119668	0.21812511182119668	0.21812511182119668	0.21812511182119668	0.21812511182119668	0.21812511182119668	0.21812511182119668	0.21812511182119668	0.21812511182119668	0.21812511182119668
