it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	
0	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.24766858166705283	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.2377021882393634	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295	0.0099663934276894295
1000	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.18280169604168986	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.15487461171120365	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213	0.027927084330486213
2000	0.30614154788743225	0.30614154788743225	0.30614154788743225	0.30614154788743225	0.30614154788743225	0.30614154788743225	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.1009886971945702	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.26146964401160389	0.81897795980501542	0.81897795980501542	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.12733505495301251	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	0.075935158762364577	-0.51283641191758322	-0.51283641191758322	0.17880649293441975	0.17880649293441975	0.17880649293441975	0.17880649293441975	-0.02634635775844231	-0.02634635775844231	-0.02634635775844231	-0.02634635775844231	-0.02634635775844231	-0.02634635775844231	-0.02634635775844231	-0.02634635775844231	-0.02634635775844231	-0.02634635775844231	-0.02634635775844231	-0.02634635775844231	-0.02634635775844231	-0.02634635775844231	-0.02634635775844231	-0.02634635775844231	-0.02634635775844231	0.025053538432205619	0.025053538432205619	0.025053538432205619	0.025053538432205619	0.025053538432205619	0.025053538432205619	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932	0.18553448524923932
3000	0.25464360864494517	0.25464360864494517	0.25464360864494517	0.25464360864494517	0.25464360864494517	0.25464360864494517	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.10663794677223359	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	0.22014157964772971	1.0027949010254786	1.0027949010254786	0.13448732688962273	0.13448732688962273	0.13448732688962273	0.13448732688962273	0.13448732688962273	0.13448732688962273	0.13448732688962273	0.13448732688962273	0.13448732688962273	0.13448732688962273	0.13448732688962273	0.13448732688962273	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.10282015111498358	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	0.088458690346495866	-0.74815129238053346	-0.74815129238053346	0.12015628175532245	0.12015628175532245	0.12015628175532245	0.12015628175532245	-0.027849380117389133	-0.027849380117389133	-0.027849380117389133	-0.027849380117389133	-0.027849380117389133	-0.027849380117389133	-0.027849380117389133	-0.027849380117389133	0.0038177956572500171	0.0038177956572500171	0.0038177956572500171	0.0038177956572500171	0.0038177956572500171	0.0038177956572500171	0.0038177956572500171	0.0038177956572500171	0.0038177956572500171	0.0038177956572500171	0.0038177956572500171	0.0038177956572500171	0.0038177956572500171	0.0038177956572500171	0.0038177956572500171	0.11732142853274613	0.11732142853274613	0.11732142853274613	0.11732142853274613	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384	0.13168288930123384
4000	0.34266710662981459	0.34266710662981459	0.34266710662981459	0.34266710662981459	0.34266710662981459	0.34266710662981459	0.10629689451841122	0.10629689451841122	0.10629689451841122	0.10629689451841122	0.10629689451841122	0.10629689451841122	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.1297395529500065	0.39556512632209867	0.39556512632209867	0.39556512632209867	0.39556512632209867	0.39556512632209867	0.1071311243407273	0.1071311243407273	0.1071311243407273	0.1071311243407273	0.1071311243407273	0.1071311243407273	0.1071311243407273	0.1071311243407273	0.1071311243407273	0.1071311243407273	0.1071311243407273	0.41768728256864041	0.41768728256864041	0.41768728256864041	0.41768728256864041	0.41768728256864041	0.97683926729508064	0.97683926729508064	0.14839988394038836	0.14839988394038836	0.14839988394038836	0.14839988394038836	0.14839988394038836	0.14839988394038836	0.14839988394038836	0.14839988394038836	0.14839988394038836	0.14839988394038836	0.14839988394038836	0.14839988394038836	0.14839988394038836	0.089363856638834754	0.089363856638834754	0.089363856638834754	0.089363856638834754	0.089363856638834754	0.089363856638834754	0.089363856638834754	0.089363856638834754	0.089363856638834754	0.089363856638834754	0.089363856638834754	0.089363856638834754	0.089363856638834754	0.089363856638834754	0.089363856638834754	0.089363856638834754	0.089363856638834754	0.089363856638834754	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	0.1206347951824623	-0.63417216066526605	-0.63417216066526605	0.19426722268942623	0.19426722268942623	0.19426722268942623	0.19426722268942623	-0.042102989421977141	-0.042102989421977141	-0.042102989421977141	-0.042102989421977141	-0.042102989421977141	-0.042102989421977141	-0.018660330990381863	-0.018660330990381863	-0.018660330990381863	0.040375696311171744	0.040375696311171744	0.040375696311171744	0.040375696311171744	0.040375696311171744	0.040375696311171744	0.040375696311171744	0.040375696311171744	0.040375696311171744	0.040375696311171744	0.040375696311171744	0.040375696311171744	0.040375696311171744	0.040375696311171744	0.040375696311171744	0.040375696311171744	0.040375696311171744	0.040375696311171744	0.27493033113963639	0.27493033113963639	0.27493033113963639	0.27493033113963639	0.27493033113963639	-0.013503670841734997	-0.013503670841734997	-0.013503670841734997	-0.013503670841734997	-0.013503670841734997	-0.013503670841734997	-0.013503670841734997	-0.013503670841734997	-0.013503670841734997	-0.013503670841734997	-0.013503670841734997	0.29705248738617812	0.29705248738617812	0.29705248738617812	0.29705248738617812	0.29705248738617812
5000	0.22200872601220384	0.22200872601220384	0.22200872601220384	0.22200872601220384	0.22200872601220384	0.22200872601220384	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.084936941179239459	0.45618026956038005	0.45618026956038005	0.45618026956038005	0.45618026956038005	0.45618026956038005	0.42827966926140437	0.42827966926140437	0.42827966926140437	0.42827966926140437	0.42827966926140437	0.42827966926140437	0.42827966926140437	0.42827966926140437	0.42827966926140437	0.42827966926140437	0.42827966926140437	0.42827966926140437	0.42827966926140437	0.32533943191548359	0.32533943191548359	0.32533943191548359	0.32533943191548359	0.32533943191548359	0.32533943191548359	1.003071347004264	1.003071347004264	0.15856002502189986	0.15856002502189986	0.15856002502189986	0.15856002502189986	0.15856002502189986	0.15856002502189986	0.15856002502189986	0.15856002502189986	0.15856002502189986	0.15856002502189986	0.15856002502189986	0.15856002502189986	0.08249998550706622	0.08249998550706622	0.08249998550706622	0.08249998550706622	0.08249998550706622	0.08249998550706622	0.08249998550706622	0.08249998550706622	0.08249998550706622	0.08249998550706622	0.08249998550706622	0.08249998550706622	0.08249998550706622	0.08249998550706622	0.08249998550706622	0.08249998550706622	0.08249998550706622	0.08249998550706622	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	0.096374527754850864	-0.78106262099206014	-0.78106262099206014	0.063448700990303974	0.063448700990303974	0.063448700990303974	0.063448700990303974	-0.073623083842660406	-0.073623083842660406	-0.073623083842660406	-0.073623083842660406	-0.073623083842660406	-0.073623083842660406	-0.073623083842660406	-0.073623083842660406	0.0024369556721732383	0.0024369556721732383	0.0024369556721732383	0.0024369556721732383	0.0024369556721732383	0.0024369556721732383	0.0024369556721732383	0.0024369556721732383	0.0024369556721732383	0.0024369556721732383	0.0024369556721732383	0.0024369556721732383	0.0024369556721732383	0.0024369556721732383	0.0024369556721732383	0.0024369556721732383	0.37368028405331383	0.37368028405331383	0.35980574180552916	0.35980574180552916	0.35980574180552916	0.33190514150655348	0.33190514150655348	0.33190514150655348	0.33190514150655348	0.33190514150655348	0.33190514150655348	0.33190514150655348	0.33190514150655348	0.33190514150655348	0.33190514150655348	0.33190514150655348	0.33190514150655348	0.33190514150655348	0.22896490416063273	0.22896490416063273	0.22896490416063273	0.22896490416063273	0.22896490416063273	0.22896490416063273
6000	0.29331371290331426	0.29331371290331426	0.29331371290331426	0.29331371290331426	0.29331371290331426	0.29331371290331426	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.095830025706524699	0.32619311409717744	0.32619311409717744	0.32619311409717744	0.32619311409717744	0.32619311409717744	0.40737555879613252	0.40737555879613252	0.40737555879613252	0.40737555879613252	0.40737555879613252	0.40737555879613252	0.18682836296640634	0.18682836296640634	0.18682836296640634	0.18682836296640634	0.18682836296640634	0.18682836296640634	0.18682836296640634	0.18682836296640634	0.18682836296640634	0.18682836296640634	0.18682836296640634	0.18682836296640634	0.18682836296640634	1.2222058140689704	1.2222058140689704	0.11684368112209294	0.11684368112209294	0.11684368112209294	0.11684368112209294	0.11684368112209294	0.11684368112209294	0.11684368112209294	0.11684368112209294	0.11684368112209294	0.11684368112209294	0.11684368112209294	0.11684368112209294	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.097976289997675242	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	0.10562669051218426	-0.92889210116565613	-0.92889210116565613	0.17647003178122134	0.17647003178122134	0.17647003178122134	0.17647003178122134	-0.021013655415568239	-0.021013655415568239	-0.021013655415568239	-0.021013655415568239	-0.021013655415568239	-0.021013655415568239	-0.021013655415568239	-0.021013655415568239	-0.0021462642911505431	-0.0021462642911505431	-0.0021462642911505431	-0.0021462642911505431	-0.0021462642911505431	-0.0021462642911505431	-0.0021462642911505431	-0.0021462642911505431	-0.0021462642911505431	-0.0021462642911505431	-0.0021462642911505431	-0.0021462642911505431	-0.0021462642911505431	-0.0021462642911505431	-0.0021462642911505431	-0.0021462642911505431	0.2282168240995022	0.2282168240995022	0.2282168240995022	0.22056642358499318	0.22056642358499318	0.30174886828394826	0.30174886828394826	0.30174886828394826	0.30174886828394826	0.30174886828394826	0.30174886828394826	0.081201672454222079	0.081201672454222079	0.081201672454222079	0.081201672454222079	0.081201672454222079	0.081201672454222079	0.081201672454222079	0.081201672454222079	0.081201672454222079	0.081201672454222079	0.081201672454222079	0.081201672454222079	0.081201672454222079
7000	0.2554963983325641	0.2554963983325641	0.2554963983325641	0.2554963983325641	0.2554963983325641	0.2554963983325641	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.11270565259500297	0.25633556580936567	0.25633556580936567	0.25633556580936567	0.25633556580936567	0.25633556580936567	0.42731408176068519	0.42731408176068519	0.42731408176068519	0.42731408176068519	0.42731408176068519	0.20537627216372406	0.20537627216372406	0.20537627216372406	0.20537627216372406	0.20537627216372406	0.20537627216372406	0.20537627216372406	0.20537627216372406	0.20537627216372406	0.20537627216372406	0.20537627216372406	0.20537627216372406	0.20537627216372406	0.20537627216372406	1.1926201531196015	1.1926201531196015	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.12251349562904827	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	0.079940858001405435	-0.93712375478703736	-0.93712375478703736	0.13298290270351582	0.13298290270351582	0.13298290270351582	0.13298290270351582	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	-0.0098078430340453049	0.032764794593597532	0.032764794593597532	0.032764794593597532	0.032764794593597532	0.17639470780796024	0.17639470780796024	0.17639470780796024	0.17639470780796024	0.17639470780796024	0.34737322375927976	0.34737322375927976	0.34737322375927976	0.34737322375927976	0.34737322375927976	0.12543541416231863	0.12543541416231863	0.12543541416231863	0.12543541416231863	0.12543541416231863	0.12543541416231863	0.12543541416231863	0.12543541416231863	0.12543541416231863	0.12543541416231863	0.12543541416231863	0.12543541416231863	0.12543541416231863	0.12543541416231863
